name,team,position,owner,age,careerGames,seasons,adp,ownedPct,projAvg,avgPts,totalPts,L5,L3,L1,games,TOG%,kicks,handballs,marks,hitouts,tackles,freesFor,freesAgainst,goals,behinds
"Oisin Mullin",GEE,DEF/MID,"Scissorlift Victims Unit",26,53,5,,22.02,45.5,61.9,619,75.6,78.3,89,10,79.8,6.8,7.1,3.8,0,4,1,0.7,0.1,0.4
"Cameron Zurhaar",NTH,FWD,"JD Vyvance",27,152,10,,66.07,60.3,61.8,556,73.4,72,110,9,78.2,9.2,4.4,4.9,0,1.7,0.8,0.8,0.8,0.8
"Kieren Briggs",GWS,RUC,"The Forrie Crystals",26,76,8,102.9,87.82,84.2,61,366,59.8,61.3,85,6,64.2,6.2,3.8,1.8,21.3,2.3,1.3,1,0,0.3
"Zak Johnson",ESS,DEF,"Free Agent",19,14,2,257.1,48.56,56,61,305,61,55,45,5,76.4,10.2,7.6,4.8,0,0.2,0,0,0,0
"Jacob van Rooyen",MEL,FWD,"Free Agent",23,66,5,,31.05,58.3,60.8,547,58.8,65.7,96,9,83.6,6.3,4.9,4.2,2,1.4,0.6,0.4,1.9,1
"Liam Baker",WCE,DEF,"Free Agent",28,159,9,142.2,75.24,81,60.8,486,60,60,63,8,81.3,8.4,7.9,3,0,3,1.3,2.1,0.6,0.3
"Michael Frederick",FRE,FWD,"Free Agent",25,106,7,,13.27,57.8,60.8,243,60.8,69,96,4,70.5,8,3.5,3.8,0,2.5,0.8,0.5,1.5,0.3
"Xavier Lindsay",MEL,DEF/MID,"Jags to riches",19,23,2,161.6,74.97,66.4,60.8,304,60.8,58.3,54,5,72.6,11.8,4.6,2.2,0,2.2,0.2,0.2,0.2,0
"Mitch McGovern",CAR,DEF/FWD,"Free Agent",31,154,12,,30.37,64.7,60.7,546,55.6,53,50,9,78.1,7.6,3,3.1,0,2.3,1.3,0.4,2.1,0.7
"Archie Perkins",ESS,FWD,"Free Agent",24,106,6,286.7,42.13,62.9,60.4,302,60.4,65.3,94,5,74,8,5.8,4.8,0,1.4,0.8,0,0.6,0.4
"James Trezise",RIC,MID,"Free Agent",23,29,4,,20.38,52.5,60.4,302,60.4,72.7,74,5,80,7.4,6.6,4.2,0,3,1,0.2,0,0
"Kai Lohmann",BRL,FWD,"Free Agent",23,63,5,311.9,41.86,56.2,60.4,604,59,70.7,54,10,80.1,7.4,4.4,3.3,0,2.8,0.8,1.4,1.8,0.9
"Sam Draper",BRL,RUC/FWD,"Prince McAndrew",27,87,10,113.7,90.56,75.4,60.2,542,63,66.7,76,9,69.8,7.4,2.9,2.7,19.2,1.1,1.4,1.9,0.7,0.7
"Charlie Curnow",SYD,FWD,"Baz’s 8-balls",29,157,11,106.5,87.82,73.9,60.1,481,64.2,68.7,36,8,83.9,8.6,1.9,4.4,0,0.6,1.5,1.3,2.5,2.1
"Nick Larkey",NTH,FWD,"Free Agent",27,143,10,277.2,41.31,59.9,60.1,541,58.8,60.7,39,9,93,6.3,3.7,4.2,0,1.2,1.4,0.3,2.4,1.1
"Mitch Owens",STK,FWD,"Free Agent",22,81,5,235.1,58.55,62.6,60,540,58,60.3,31,9,89.1,7.1,4.8,3.8,0.3,1.4,1.4,0.4,1.7,1.6
"Sam Butler",HAW,MID/FWD,"Free Agent",23,32,5,237.0,44.46,63,60,420,64.8,61.3,67,7,71.7,8,3.9,3.6,0,3.7,0.3,0.4,0.6,0.3
"Steele Sidebottom",COL,MID,"Naughty Dog Entertainment",35,362,18,216.3,60.33,77.2,60,480,50,54.3,39,8,76.4,8.4,7,5,0,1.4,0.3,0.5,0.3,0.1
"Phoenix Gothard",GWS,FWD,"Free Agent",20,9,3,,43.37,49.8,59.8,538,56.6,39,37,9,74.4,6.9,7.3,2.3,0,2.7,1.1,1,1.3,0.7
"Jake Soligo",ADE,MID,"Heartbreak Jake & da Subs",23,92,5,92.9,86.46,83.6,59.7,418,58.6,51.7,29,7,70.3,8.1,6.3,2.3,0,4,0.7,1.3,0.4,0.4
"Tom McDonald",MEL,DEF,"Free Agent",33,252,16,,4.79,57.9,59.7,179,59.7,59.7,74,3,98.3,10,4.7,6.7,0,1,0.3,1.3,0,0
"Tyler Sonsie",RIC,MID/FWD,"Free Agent",23,47,5,285.4,43.64,57,59.7,418,61.4,57.3,49,7,85.4,9.7,6.6,3.9,0,1,1,0.4,0.3,0.4
"Jeremy Sharp",FRE,MID,"Free Agent",24,62,7,,18.19,56.2,59.5,119,59.5,59.5,43,2,67.5,7.5,4.5,6,0,1,0,0,1,0
"Ned Reeves",HAW,RUC,"Jags to riches",27,51,8,269.7,62.93,63.8,59.5,476,59.2,52.7,28,8,54.4,4.6,4,1.1,24.6,2.3,1,1.3,0.5,0.4
"Harry Cunningham",SYD,DEF/FWD,"Free Agent",32,224,15,,4.24,54.6,59.4,297,59.4,59.3,71,5,74.6,7.2,6,3.6,0,3,0.6,0.2,0.4,0.6
"Alex Davies",GCS,MID,"Free Agent",24,46,6,293.1,38.85,64.2,59.3,356,59.2,45,32,6,58.2,5.3,10.8,1,0,4.5,1,1.3,0.5,0.7
"Jye Amiss",FRE,FWD,"Free Agent",22,80,5,,25.85,45.3,59.3,534,69.4,59.3,41,9,89.2,7,2.9,4.8,0,0.8,0.8,0.1,2.2,1.3
"Matthew Carroll",CAR,DEF/MID,"Free Agent",20,25,3,,29.00,53.1,59.3,474,58,53,39,8,77.1,10.1,5.4,4.1,0,0.8,0.3,0.8,0.8,0.3
"Jack Scrimshaw",HAW,DEF,"Free Agent",27,129,10,288.0,39.53,67.6,59.2,355,57.6,45.7,19,6,78.8,8.7,8.7,4.7,0,1.5,0.3,1.5,0,0
"Jacob Wehr",PTA,DEF/MID,"Free Agent",27,48,6,,20.93,57.5,59.2,533,60.4,60.7,60,9,77.4,9.9,3.8,4,0,2.7,0.4,0.8,0.1,0.6
"Jack Silvagni",STK,DEF,"Free Agent",28,137,11,263.8,45.96,64.8,59.1,532,53.4,54.7,52,9,93,9.6,4,5.7,0,2.1,0.7,1.4,0.1,0
"Harry Himmelberg",GWS,DEF,"Free Agent",30,210,11,190.7,61.97,78.1,59,531,55,55.3,62,9,82.1,8.2,8,4.8,0,1.3,0.2,0.8,0.1,0.1
"Wil Dawson",NTH,DEF,"Free Agent",20,9,3,,2.33,45.3,59,59,59,59,59,1,37,5,6,1,13,4,3,1,0,0
"Harvey Langford",MEL,MID,"Houston we have a problem",20,31,2,102.4,85.36,71.4,58.9,530,66.8,55,61,9,75.6,7.6,7.4,3.1,0,1.3,0.3,0.4,1.2,0.3
"James Jordon",SYD,MID/FWD,"Free Agent",25,123,8,,25.17,59.3,58.9,530,59.4,59.7,49,9,84.4,6.3,8.3,1.6,0,4.1,0.8,0.4,0.4,0
"Sam Wicks",SYD,DEF,"Free Agent",26,96,8,,11.08,52.5,58.9,530,66,65,55,9,80.4,8.2,8.1,2.9,0,2.7,0.6,0.9,0.1,0.1
"Lincoln McCarthy",BRL,FWD,"Free Agent",32,159,15,,18.74,57.8,58.8,470,63.8,64.3,24,8,76.1,9.8,3.3,4.8,0,1.8,0.6,1.3,0.8,0.4
"Nick Vlastuin",RIC,DEF,"Free Agent",32,263,14,193.9,62.52,79.6,58.6,469,60.2,63.7,67,8,84.5,9.5,5.6,3.5,0,2,1.4,0.6,0.1,0.1
"Todd Marshall",PTA,DEF/FWD,"Free Agent",27,121,10,263.6,41.31,56.7,58.6,293,58.6,56,28,5,73.8,11.2,2.2,6.2,0,0.8,0,0.4,0,0
"Nathan O'Driscoll",FRE,MID,"Free Agent",23,40,6,259.2,37.07,67.1,58.5,117,58.5,58.5,68,2,79.5,5,10.5,3,0,2.5,0,0,0.5,0.5
"Mark O'Connor",GEE,DEF/MID,"Free Agent",29,155,10,,20.52,61.5,58.4,467,57.4,51,38,8,78,7.5,6.8,4,0,2.4,0.4,0.6,0.4,0.1
"Daniel Turner",MEL,DEF,"Free Agent",24,44,6,,19.84,56,58.3,408,64.6,64.3,67,7,85.9,8.4,4.7,5.7,0,1.7,0.3,0.6,0.1,0.1
"Joel Amartey",SYD,FWD,"Free Agent",26,70,9,,13.27,55.6,58.3,525,53.6,57.7,40,9,74.4,5.8,3.1,4.1,1.1,1.9,1,0.8,2.3,1.1
"Brennan Cox",FRE,DEF,"Free Agent",27,142,10,,12.04,46.6,58.1,407,54.2,56.3,58,7,81,9.3,3.7,5.4,0,2.1,1,1,0,0
"Cooper Trembath",NTH,FWD,"Free Agent",20,12,2,,34.20,54,58.1,523,52.6,34,38,9,79.6,5.2,3.4,4.4,5.2,2.1,0.7,0.4,1.4,0.6
"Matt Flynn",WCE,RUC,"Free Agent",28,59,11,197.9,54.58,78.7,58,232,58,63,30,4,73.3,4,5.8,0.8,18.8,4.3,1,2,0.3,0
"Nick Bryan",ESS,RUC,"Kids can call you Bont-ju",24,24,7,202.5,76.33,57.8,58,58,58,58,58,1,57,8,3,2,19,2,1,2,0,0
"Ben Miller",RIC,DEF,"Free Agent",26,78,9,,14.77,57.9,57.8,520,51.8,55.7,80,9,94.1,9.9,3.6,5.9,0.3,1.4,0.6,1.1,0,0
"Sam Collins",GCS,DEF,"Free Agent",31,158,10,,8.89,51,57.8,520,60.6,60.3,59,9,92.4,6.7,6.9,6.3,0,1.2,0.8,0.2,0,0
"Sam Cumming",RIC,MID/FWD,"Baz’s 8-balls",18,3,1,169.8,83.72,66.2,57.7,173,57.7,57.7,29,3,73.3,7.3,7.3,1.7,0,3,0.7,0.3,0.7,0.3
"Jacob Weitering",CAR,DEF,"Free Agent",28,212,11,257.3,30.78,62.3,57.5,460,58.2,52.3,47,8,91.6,9.4,4.1,6.4,0.3,0.8,0.6,0.6,0,0
"Zach Reid",ESS,DEF,"Free Agent",24,28,6,156.9,64.02,75.8,57.1,514,57.2,50.3,43,9,83.8,8.8,4.4,6.1,0,1.2,0.7,0.7,0,0
"Dougal Howard",STK,DEF,"Free Agent",30,142,12,,4.10,54.6,57,228,57,60.3,35,4,83.3,11.3,1.3,7.8,0,0.3,0.3,1.3,0,0
"Ewan Mackinlay",PTA,MID/FWD,"Free Agent",22,10,2,311.2,28.73,66.2,57,513,64,57.3,76,9,74.7,8.1,4.1,3.3,0,3,0.4,0.1,0.3,0.3
"Ryan Byrnes",STK,DEF,"Free Agent",25,81,7,325.0,19.43,66.6,57,57,57,57,57,1,77,8,7,5,0,1,0,0,0,0
"Cooper Sharman",STK,FWD,"Free Agent",25,79,6,294.7,35.43,64.5,56.9,512,62.4,75,42,9,84.2,7.1,4.1,4.7,0.3,1.3,0.4,0.4,1.2,1.2
"Elijah Hollands",CAR,MID/FWD,"Kids can call you Bont-ju",24,47,6,194.1,35.98,68.1,56.8,341,55.6,52.3,3,6,74.8,8.8,6.7,2.8,0,1.3,1,1,0.8,0.2
"Sam Banks",RIC,DEF,"Banks' Palm Cards",23,49,5,81.2,83.04,84.5,56.7,340,50.8,44.3,1,6,66.2,9.8,6.5,3,0,1.5,0.2,0.7,0.2,0
"Judd McVee",FRE,DEF,"Free Agent",22,73,5,248.2,46.10,58.4,56.6,453,58.8,63,28,8,80.3,9.4,6.5,4.3,0,0.8,0.1,0.1,0,0
"Sam De Koning",GEE,DEF,"Free Agent",25,94,7,245.0,37.89,57,56.6,509,54.8,49.3,40,9,72.7,6.1,7,4.9,3.9,1.6,0.4,0.6,0.1,0
"Blake Howes",MEL,DEF,"Free Agent",23,37,5,,10.81,52.1,56.4,508,64,70.3,86,9,82.3,7.7,7.3,4.7,0,1.9,0.2,1,0,0
"Xavier O'Halloran",GWS,MID/FWD,"Free Agent",25,98,8,,21.07,56.7,56.4,451,57.8,53.7,58,8,73.5,8.4,6.9,2.9,0,2,0.3,0.5,0.3,0.6
"Jedd Busslinger",WBD,DEF,"Free Agent",22,10,4,,20.79,45.2,56.3,169,56.3,56.3,50,3,97,10.7,4.3,6,0,0.7,1,2,0,0
"Rhylee West",WBD,FWD,"Free Agent",25,90,8,266.5,36.66,65.7,56.2,506,61.6,55.3,47,9,78.3,6.9,7,2.8,0,2.9,0.8,1.1,0.6,0.9
"Charlie Comben",NTH,DEF,"Free Agent",24,56,7,,23.80,52.6,56,448,46.2,50,39,8,94.4,7.6,4.8,5.9,0,2,1,1.3,0.1,0
"Will Brodie",PTA,MID,"Free Agent",27,55,10,221.8,31.60,66.8,56,56,56,56,56,1,42,4,14,2,0,3,1,1,0,0
"Miles Bergman",PTA,DEF/MID,"Prince McAndrew",24,110,7,74.6,85.77,80,55.8,446,59.4,59.7,17,8,73.8,8.9,4.4,5.3,0,1.1,0.6,1,0.4,0.3
"Oliver Henry",GEE,FWD,"Free Agent",23,94,6,,5.20,45.6,55.8,502,59.2,73.7,74,9,82.3,7.8,3.2,2.8,0,1.7,1.3,0.6,1.8,0.7
"Michael Sellwood",WBD,DEF,"Free Agent",22,9,2,,18.88,52.8,55.7,501,62.2,60.7,74,9,79.9,8.2,4.8,4.6,0,2.4,1,1,0,0
"Francis Evans",CAR,FWD,"Free Agent",24,51,7,,12.45,56.8,55.6,389,57.8,55,52,7,75,7.3,5.4,2.3,0,3.7,0.6,1.3,0.6,1
"Jack Higgins",STK,FWD,"Free Agent",27,152,9,,14.91,58,55.6,389,56.8,55.7,79,7,80.7,5.7,4.3,2.4,0,1.9,1.1,0.1,2.3,0.7
"Joe Berry",PTA,FWD,"Free Agent",20,21,2,284.3,42.13,50.1,55.3,498,62.2,58.3,62,9,75.6,7.1,6,3.9,0,2,1.1,0.9,0.6,0.6
"Zac Taylor",ADE,FWD,"Free Agent",23,33,5,,7.52,46.9,55.3,387,58.2,62,72,7,72,7.3,4.1,4.4,0,2.1,0.7,0.4,0.6,0.4
"Brady Hough",WCE,DEF/MID,"Free Agent",23,84,5,230.8,46.92,65.3,55.1,496,51.2,48.3,50,9,81,7.3,5.1,5.4,0,1.9,0.4,0.6,0,0.2
"Ben King",GCS,FWD,"Free Agent",25,129,8,265.2,25.72,52.3,54.9,494,47.6,51.3,69,9,87.7,6,1.8,3.8,0.1,0.2,0.9,0.7,3.6,0.8
"Toby Murray",ADE,RUC/FWD,"Scissorlift Victims Unit",22,4,3,,17.51,49.6,54.8,219,54.8,65.3,69,4,56.5,6.5,1.5,4.3,5,2.3,2.3,0.5,0.8,0.3
"Billy Frampton",COL,DEF,"Free Agent",29,83,12,,4.79,40.8,54.7,492,58.8,52.3,46,9,95.8,8.2,3.8,6.8,0,1.1,1,1.1,0,0
"Calsher Dear",HAW,FWD,"Free Agent",20,29,3,,17.65,51.4,54.7,164,54.7,54.7,45,3,74.7,6,4.3,3.7,0,2.7,0.7,0.3,1,0.7
"Hamish Davis",WCE,MID,"Free Agent",20,17,2,,25.17,63.3,54.7,492,49.8,45.3,38,9,80.9,7.1,7.1,3.8,0,2,0.4,0.4,0.1,0
"Nathan Broad",RIC,DEF,"Free Agent",33,178,11,,9.44,59,54.6,437,57.2,49.3,47,8,77.6,8.9,4.6,5.6,0,0.5,0.6,0.3,0,0
"Will Graham",GCS,MID/FWD,"Free Agent",20,34,3,300.6,39.67,58.9,54.6,491,52.2,48,59,9,77.6,5.2,7.3,2.9,0,3.7,1.2,1.1,0.4,0.3
"Hugh Boxshall",STK,MID,"Free Agent",19,16,2,244.3,48.29,66.2,54.4,272,54.4,53.7,38,5,71.4,6.4,5,2.6,0,4.6,0.8,0.8,0,0.6
"Tom Lynch",RIC,FWD,"Free Agent",33,241,16,,6.57,50.3,54.4,272,54.4,62.7,71,5,73.4,7.2,3.2,3.4,0.4,1.8,1.6,1.2,1.4,2.2
"Archer Day-Wicks",ESS,MID/FWD,"Free Agent",20,12,2,,9.71,50.9,54,378,53.6,50,42,7,79.4,6.1,5.6,2.4,0,4,1,0.9,0.4,0.1
"Brayden Fiorini",ESS,MID,"Free Agent",28,125,11,122.8,58.82,84.7,54,108,54,54,34,2,81.5,6,9,3,0,0.5,0.5,0,1,0.5
"Taylor Walker",ADE,FWD,"Free Agent",36,308,19,,17.24,57.9,53.9,377,47.4,37.3,0,7,69.3,6.6,3,4.4,0,1.9,0.7,1.1,1.6,0.7
"Corey Durdin",PTA,FWD,"Free Agent",24,73,6,,3.15,46.7,53.6,482,58.4,64.3,57,9,77.3,6,1.9,3.8,0,2.6,0.6,0.3,1.7,0.7
"Sullivan Robey",ESS,MID/FWD,"Baz’s 8-balls",18,5,1,168.4,81.26,64.3,53.6,268,53.6,56,79,5,75.6,6.8,6.4,2.6,0,3,0.6,1.2,0.6,0
"Lachie Cowan",CAR,DEF,"Free Agent",21,46,4,210.1,49.38,68.6,53.4,427,55.2,42.7,57,8,77,9,5.4,3.9,0,1.6,0.1,0.9,0,0
"Oskar Baker",WBD,D/M/F,"Free Agent",27,56,9,,16.42,62,53.4,427,54,52.3,38,8,67.6,7.3,5,4.6,0,1,0.1,0.9,1,0.3
"Roan Steele",COL,MID,"Free Agent",24,14,2,,16.96,55.5,53.3,480,58.4,55.3,48,9,78.2,6.9,6.2,3.2,0,1.7,0.3,0.2,0.7,0.2
"Steely Green",RIC,FWD,"Free Agent",22,33,4,,5.47,38.9,53.2,479,50.2,53.3,66,9,83.9,6.4,3.9,2.9,0,2.9,0.7,0.7,1.1,0.6
"Arty Jones",WBD,MID/FWD,"Free Agent",22,22,5,,10.81,43,53,212,53,60.3,62,4,64.5,4.8,7.3,3.3,0,1.8,1,0.8,1.3,1.3
"Charlie Edwards",ADE,DEF/MID,"Free Agent",20,2,3,,27.36,55.8,53,106,53,53,46,2,73,10,5,3,0,2,0,1.5,0,0.5
"Daniel Annable",BRL,MID,"Baz’s 8-balls",19,1,1,133.5,81.12,72.4,53,53,53,53,53,1,60,10,3,4,0,1,1,0,0,0
"Daniel McStay",COL,FWD,"Free Agent",30,207,13,,3.97,55.6,53,477,54.4,55.3,43,9,79.9,5.8,2.7,4.8,0.7,1.6,0.3,0.9,1.8,0.8
"Darragh Joyce",BRL,DEF,"Free Agent",29,26,10,,0.82,42.4,53,106,53,53,56,2,88.5,9.5,1.5,6.5,0,0.5,0,0,0,0
"Finn Maginness",HAW,FWD,"Free Agent",25,61,7,,8.76,51.4,53,159,53,53,40,3,67.7,4.3,11.3,2.3,0,1.7,0.3,0.3,0.7,0.3
"Jack Watkins",PTA,MID,"Free Agent",25,7,1,,17.78,55.6,53,371,45.8,45,65,7,59.7,7.9,5.3,2.9,0,2.3,0.3,0.6,0.4,0
"Leonardo Lombard",GCS,FWD,"Free Agent",19,13,2,198.0,68.40,64,52.8,475,51.4,62.3,68,9,79.7,5.7,7.6,3.6,0,2.3,0.2,1.3,0.6,1.1
"Lachie Jones",PTA,DEF,"Free Agent",24,82,6,,3.97,46.4,52.6,421,58.4,56.3,77,8,84.1,8.3,3.8,4.5,0,1.6,0.8,0.6,0.3,0
"Mason Cox",FRE,RUC/FWD,"Free Agent",35,143,12,,25.17,50.4,52.5,210,52.5,57.7,45,4,59.3,5,2.3,3,14.5,2,0.8,1,0.5,0.8
"Jamie Elliott",COL,FWD,"Free Agent",33,228,15,,22.85,64.1,52.3,471,59.8,60,61,9,82.7,6.4,5.3,3.4,0,1.1,0.6,0.8,1.4,0.7
"Lachlan Bramble",WBD,DEF/MID,"Free Agent",28,86,6,326.0,28.59,67.4,52.2,470,50,57,30,9,80,7.9,6.6,2.7,0,1.3,0.2,0.3,0.4,0.2
"Rory Lobb",WBD,DEF,"Free Agent",33,205,13,,9.58,55.2,52.2,313,53,56.7,43,6,94,8.8,1.8,4.8,4.3,0.8,0.2,0.2,0,0.2
"Malcolm Rosas",SYD,FWD,"Free Agent",24,57,7,,9.58,45.2,52.1,417,61.4,63.3,35,8,74,6,4.4,1.1,0,3.1,0.3,0.3,1.6,0.3
"Conor McKenna",BRL,FWD,"Free Agent",30,132,10,,3.42,58,52,208,52,53.7,57,4,71.5,9.8,1.8,2.8,0,1.3,1,1,1.3,0.5
"Daniel Curtin",ADE,MID,"Jags to riches",21,34,3,120.5,90.01,76.5,52,104,52,52,63,2,78.5,7.5,2.5,4.5,0,2,1,0.5,0.5,0.5
"Josh Gibcus",RIC,DEF,"Free Agent",23,22,5,,11.22,43,52,52,52,52,52,1,76,6,3,4,0,4,0,0,0,0
"Reuben Ginbey",WCE,DEF,"Free Agent",21,72,4,288.0,36.39,58.3,52,468,61.4,59.7,66,9,91.6,7.4,4.7,4.3,0,1.9,0.8,0.3,0,0
"Oscar Allen",BRL,FWD,"Free Agent",27,112,9,240.5,34.47,63.7,51.9,363,58.4,49,38,7,77.1,7,1.6,4,1.4,1.1,1,0.9,1.7,1
"Dane Rampe",SYD,DEF,"Free Agent",35,280,14,,2.74,52.3,51.8,414,54.8,56,61,8,77.1,7.5,8,2.4,0,1.6,0.8,0.4,0,0
"Mabior Chol",HAW,FWD,"Free Agent",29,113,11,,9.58,59.2,51.8,259,51.8,42.7,7,5,60.6,6.8,1.6,4,1.2,1.6,0.8,0.8,1.4,1.8
"Flynn Perez",HAW,DEF,"Free Agent",24,27,5,,3.97,45.2,51.7,155,51.7,51.7,51,3,72,5.7,6,1.7,0,4.3,1.3,0.3,0,0
"Tom Cole",WCE,DEF,"Free Agent",28,134,11,,11.76,65.8,51.7,155,51.7,51.7,75,3,81,6.7,4.3,6.3,0,1,0,0.7,0.3,0
"Toby Bedford",GWS,MID/FWD,"Free Agent",25,88,8,,20.52,57.9,51.6,258,51.6,44,53,5,75,5,6,1.8,0,3.4,0.6,0.2,0.8,0.8
"Oscar McDonald",FRE,DEF,"Free Agent",30,96,11,,0.96,49,51.5,103,51.5,51.5,74,2,90,7,5,4,0,2,0.5,0,0,0
"Logan McDonald",SYD,FWD,"Free Agent",24,79,6,,16.69,57.2,51.4,463,43.8,41.7,43,9,72.4,5,3.7,3.8,1.7,1.6,0.6,0.4,1.7,0.7
"Bailey Laurie",MEL,FWD,"Free Agent",24,17,6,,3.28,44.9,51.2,256,51.2,59.3,66,5,65,6.8,7.2,2.2,0,1.8,0.2,0.2,0.4,0.6
"Tylar Young",WCE,DEF,"Free Agent",27,44,4,,6.43,54,51.2,461,57.2,65.3,61,9,85.6,9.7,3.2,5.3,0,0.4,0.7,0.9,0,0
"Jackson Mead",PTA,MID,"Free Agent",24,66,7,,11.35,55.3,51,102,51,51,47,2,80.5,10.5,3.5,5,0,0.5,0,1.5,0,0
"Josh Lai",PTA,DEF/MID,"Free Agent",20,7,2,,7.52,56.2,51,357,50.4,64,66,7,74.6,8.1,3.9,4.9,0,1.3,0.9,0.6,0,0
"Dante Visentini",PTA,RUC,"The Forrie Crystals",23,19,5,232.2,54.86,57.6,50.8,254,50.8,51.3,44,5,71,3.4,3,1.6,19.8,3.2,1.4,1.8,0.2,0
"Ben Long",GCS,FWD,"Free Agent",28,144,10,,14.64,60.6,50.7,456,54.4,44.7,38,9,81.7,6,5,2.4,0,2.9,0,1.3,1.2,0.4
"Sam Davidson",WBD,MID,"Free Agent",24,27,2,246.3,39.81,69.8,50.5,404,54.6,56,42,8,74.6,7.8,3.3,3,0,2.5,0.5,0.5,0.4,0.5
"Jesse Hogan",GWS,FWD,"Free Agent",31,188,13,225.3,51.16,66.4,50.3,352,50.6,61.3,50,7,85.1,6.1,2.6,4.6,0,0.9,0.7,0.3,1.4,1.1
"Jade Gresham",ESS,FWD,"Free Agent",28,182,11,,4.92,55.3,50,250,50,49,28,5,76.2,6,4.4,2.4,0,2.4,1,0.8,1.2,0.6
"Brody Mihocek",MEL,FWD,"Free Agent",33,167,9,,5.88,56.2,49.8,398,43,46,11,8,73.5,6.4,1.8,4.4,0.8,1,0.5,0.6,1.6,0.9
"Matthew Johnson",FRE,MID,"Free Agent",23,64,5,207.2,57.59,73.1,49.8,448,40.2,26.7,22,9,74,6.2,8.3,1.7,0,2.8,0.2,1.3,0.3,0.1
"Jai Culley",MEL,MID/FWD,"Free Agent",23,23,5,241.1,25.99,64.3,49.6,347,49.8,46.7,24,7,70.1,6.4,5.9,3,0,2.1,0.6,0.3,0.1,0.4
"Jack Buckley",GWS,DEF,"Free Agent",28,93,9,,10.40,56.5,49.3,394,44.2,40.3,49,8,90.4,8.1,4.3,4.1,0,1.5,1,1,0,0
"Lachlan Gulbin",GCS,FWD,"Free Agent",19,5,2,,10.40,56.5,49.3,197,49.3,37.3,32,4,72.3,5.3,6.8,3.3,0,2.3,0.5,0.3,0.3,0
"Tom Brown",RIC,DEF,"Free Agent",22,49,5,,36.11,57.9,49.3,345,56.6,65.3,3,7,67.7,9.6,3.4,4,0,1,0.3,0.9,0,0
"Nick Murray",ADE,DEF,"Free Agent",25,75,6,,6.16,40.6,49.1,393,40,46.3,33,8,92.8,7.9,3.5,3.9,0,2,0.4,1,0.3,0
"Adam Saad",CAR,DEF,"Free Agent",31,219,12,305.5,21.89,66.3,49,147,49,49,51,3,75,9,5.3,2.3,0,1.3,0,0.3,0,0
"Darcy Fogarty",ADE,FWD,"Free Agent",26,129,9,,18.33,60.1,49,147,49,49,30,3,76,6,2.7,3.3,0,2.7,0.3,1.3,1.3,0.7
"Isaac Keeler",STK,FWD,"Free Agent",22,12,4,,2.05,38.9,49,49,49,49,49,1,49,6,4,3,3,1,1,0,1,0
"Matthew Owies",WCE,FWD,"Free Agent",29,91,8,,1.78,46.9,49,147,49,49,65,3,74.7,6,2,3.3,0,3.3,1,0.7,0.7,0.7
"Mykelti Lefau",RIC,FWD,"Free Agent",27,19,3,,2.05,44.7,49,392,54.4,55.3,53,8,85.5,4,3.3,3.3,2.1,3.1,1,0.8,1.1,0.6
"Jamie Cripps",WCE,FWD,"Free Agent",34,277,16,,4.79,59,48.4,242,48.4,44,51,5,79.6,6.2,4,3.4,0,1.8,0.4,0.6,0.8,1
"James Leake",GWS,DEF/FWD,"Free Agent",20,7,3,,26.81,39.2,48.3,193,48.3,43.3,41,4,71.8,6.5,7.3,3.3,0,1.5,0,0.5,0,0
"Patrick Voss",FRE,FWD,"Free Agent",22,36,5,,17.37,54,48.2,434,32.6,22.3,45,9,76.4,5.8,3.7,3.1,0,2.8,0.9,1.6,0.9,1.6
"Toby Pink",NTH,DEF,"Free Agent",27,37,6,,1.78,44.1,48.2,241,48.2,47.3,48,5,90.8,7.6,4.6,5,0,0.8,0.4,0.8,0,0
"Lachlan Smith",WBD,RUC,"Free Agent",20,2,3,,11.49,46.3,48,96,48,48,38,2,58.5,2.5,5.5,1,12,4,1.5,1,0,0
"Liam Reidy",CAR,RUC/FWD,"JD Vyvance",25,6,4,195.6,44.87,65.9,48,144,48,48,29,3,63.3,3.3,5.3,1,15.7,2.7,0.7,1,0,0.3
"Tom Edwards",ESS,FWD,"Free Agent",25,7,2,,2.05,48.4,48,240,48,42.3,42,5,73.6,6.4,2.6,2.8,0,1.8,0.8,0.6,1.4,0.6
"Tim Membrey",COL,FWD,"Free Agent",31,209,14,,3.56,53.1,47.9,335,56.2,52.7,34,7,82,5.3,4.1,4.4,0,0.9,0.1,0.6,1.3,0.9
"Josh Dolan",WBD,FWD,"Free Agent",19,15,2,,4.38,35.7,47.8,191,47.8,44,31,4,70.5,5,6.5,3,0,1.5,0.3,0.3,0.8,0.8
"Jack Whitlock",PTA,FWD,"Free Agent",19,13,2,,8.34,45.6,47.7,429,44.6,41.3,45,9,78.9,5,3.6,4,2.1,1.1,0.4,0.6,1.2,0.9
"Ethan Read",GCS,FWD,"Free Agent",20,34,3,256.5,49.52,51.4,47.4,427,35.4,29.3,8,9,74.4,5.8,4.4,3.3,2,1.4,1.1,1.4,1,0.7
"Hugh Bond",ADE,DEF,"Free Agent",21,19,4,,3.69,31.3,47.4,332,45.6,46,45,7,83.4,7.6,3.4,3.1,0,2.4,0.3,0.6,0,0.1
"Jobe Shanahan",WCE,FWD,"Free Agent",19,18,2,,19.43,51.5,47.4,427,40,32.7,21,9,88.6,5.9,3.1,4.7,0,0.8,0.6,0.2,1,0.6
